"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2016","AQS","280330002","1","10.6","ug/m3 LC","44","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/04/2016","AQS","280330002","1","6.8","ug/m3 LC","28","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/07/2016","AQS","280330002","1","5.9","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/10/2016","AQS","280330002","1","3.8","ug/m3 LC","16","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/13/2016","AQS","280330002","1","4.8","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/16/2016","AQS","280330002","1","12.1","ug/m3 LC","51","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/19/2016","AQS","280330002","1","3","ug/m3 LC","13","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/25/2016","AQS","280330002","1","5.1","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/28/2016","AQS","280330002","1","8","ug/m3 LC","33","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/31/2016","AQS","280330002","1","6","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/03/2016","AQS","280330002","1","2","ug/m3 LC","8","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/06/2016","AQS","280330002","1","6.5","ug/m3 LC","27","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/12/2016","AQS","280330002","1","13.7","ug/m3 LC","54","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/15/2016","AQS","280330002","1","15.7","ug/m3 LC","59","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/18/2016","AQS","280330002","1","8.3","ug/m3 LC","35","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/21/2016","AQS","280330002","1","10.6","ug/m3 LC","44","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/24/2016","AQS","280330002","1","4.8","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/27/2016","AQS","280330002","1","5.4","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/01/2016","AQS","280330002","1","5.6","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/04/2016","AQS","280330002","1","11.7","ug/m3 LC","49","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/07/2016","AQS","280330002","1","10.4","ug/m3 LC","43","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/10/2016","AQS","280330002","1","2.2","ug/m3 LC","9","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/13/2016","AQS","280330002","1","4.2","ug/m3 LC","18","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/16/2016","AQS","280330002","1","2.6","ug/m3 LC","11","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/19/2016","AQS","280330002","1","5.9","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/22/2016","AQS","280330002","1","5.5","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/25/2016","AQS","280330002","1","5.9","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/28/2016","AQS","280330002","1","4","ug/m3 LC","17","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/31/2016","AQS","280330002","1","6.5","ug/m3 LC","27","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/03/2016","AQS","280330002","1","5","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/06/2016","AQS","280330002","1","6.9","ug/m3 LC","29","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/09/2016","AQS","280330002","1","6.7","ug/m3 LC","28","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/12/2016","AQS","280330002","1","5","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/15/2016","AQS","280330002","1","6","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/18/2016","AQS","280330002","1","9.5","ug/m3 LC","40","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/21/2016","AQS","280330002","1","4.2","ug/m3 LC","18","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/24/2016","AQS","280330002","1","8.5","ug/m3 LC","35","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/30/2016","AQS","280330002","1","6.1","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/03/2016","AQS","280330002","1","5.2","ug/m3 LC","22","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/06/2016","AQS","280330002","1","5.4","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/09/2016","AQS","280330002","1","9.1","ug/m3 LC","38","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/12/2016","AQS","280330002","1","7.9","ug/m3 LC","33","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/15/2016","AQS","280330002","1","4.7","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/18/2016","AQS","280330002","1","7.5","ug/m3 LC","31","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/27/2016","AQS","280330002","1","4.9","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/30/2016","AQS","280330002","1","8.7","ug/m3 LC","36","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/02/2016","AQS","280330002","1","5.9","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/05/2016","AQS","280330002","1","5","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/08/2016","AQS","280330002","1","5.8","ug/m3 LC","24","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/11/2016","AQS","280330002","1","14","ug/m3 LC","55","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/14/2016","AQS","280330002","1","4.7","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/17/2016","AQS","280330002","1","15.7","ug/m3 LC","59","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/20/2016","AQS","280330002","1","8.7","ug/m3 LC","36","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/23/2016","AQS","280330002","1","8.6","ug/m3 LC","36","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/26/2016","AQS","280330002","1","12","ug/m3 LC","50","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/02/2016","AQS","280330002","1","13.1","ug/m3 LC","53","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/08/2016","AQS","280330002","1","8.6","ug/m3 LC","36","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/11/2016","AQS","280330002","1","9.3","ug/m3 LC","39","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/14/2016","AQS","280330002","1","13.4","ug/m3 LC","54","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/17/2016","AQS","280330002","1","8","ug/m3 LC","33","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/23/2016","AQS","280330002","1","6.2","ug/m3 LC","26","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/26/2016","AQS","280330002","1","8.8","ug/m3 LC","37","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"07/29/2016","AQS","280330002","1","8.5","ug/m3 LC","35","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/01/2016","AQS","280330002","1","8.5","ug/m3 LC","35","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/07/2016","AQS","280330002","1","9.3","ug/m3 LC","39","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/10/2016","AQS","280330002","1","5.5","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/13/2016","AQS","280330002","1","4.6","ug/m3 LC","19","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/16/2016","AQS","280330002","1","2.9","ug/m3 LC","12","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/19/2016","AQS","280330002","1","1.3","ug/m3 LC","5","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/22/2016","AQS","280330002","1","7.4","ug/m3 LC","31","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/25/2016","AQS","280330002","1","7.6","ug/m3 LC","32","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"08/28/2016","AQS","280330002","1","9.7","ug/m3 LC","40","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"09/15/2016","AQS","280330002","1","9","ug/m3 LC","38","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"09/18/2016","AQS","280330002","1","5.2","ug/m3 LC","22","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"09/21/2016","AQS","280330002","1","9.7","ug/m3 LC","40","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"09/24/2016","AQS","280330002","1","4.7","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"09/27/2016","AQS","280330002","1","15.1","ug/m3 LC","57","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/03/2016","AQS","280330002","1","9.8","ug/m3 LC","41","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/06/2016","AQS","280330002","1","8.5","ug/m3 LC","35","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/09/2016","AQS","280330002","1","4.4","ug/m3 LC","18","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/12/2016","AQS","280330002","1","11.4","ug/m3 LC","48","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/15/2016","AQS","280330002","1","10.4","ug/m3 LC","43","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/18/2016","AQS","280330002","1","7.9","ug/m3 LC","33","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/21/2016","AQS","280330002","1","5.3","ug/m3 LC","22","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/24/2016","AQS","280330002","1","11.3","ug/m3 LC","47","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/27/2016","AQS","280330002","1","17.2","ug/m3 LC","62","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"10/30/2016","AQS","280330002","1","9.5","ug/m3 LC","40","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/02/2016","AQS","280330002","1","12.6","ug/m3 LC","52","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/05/2016","AQS","280330002","1","7.7","ug/m3 LC","32","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/08/2016","AQS","280330002","1","7.5","ug/m3 LC","31","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/11/2016","AQS","280330002","1","7.4","ug/m3 LC","31","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/14/2016","AQS","280330002","1","15.1","ug/m3 LC","57","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/17/2016","AQS","280330002","1","6.7","ug/m3 LC","28","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/20/2016","AQS","280330002","1","4.9","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/23/2016","AQS","280330002","1","5.3","ug/m3 LC","22","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/26/2016","AQS","280330002","1","14.7","ug/m3 LC","56","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"11/29/2016","AQS","280330002","1","4.7","ug/m3 LC","20","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"12/02/2016","AQS","280330002","1","4.1","ug/m3 LC","17","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"12/05/2016","AQS","280330002","1","4.2","ug/m3 LC","18","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"12/08/2016","AQS","280330002","1","3.7","ug/m3 LC","15","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"12/11/2016","AQS","280330002","1","7","ug/m3 LC","29","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"12/14/2016","AQS","280330002","1","12.6","ug/m3 LC","52","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/01/2016","AQS","280330002","2","10","ug/m3 LC","42","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/07/2016","AQS","280330002","2","3.6","ug/m3 LC","15","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/13/2016","AQS","280330002","2","5.1","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/19/2016","AQS","280330002","2","3","ug/m3 LC","13","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/25/2016","AQS","280330002","2","5","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"01/31/2016","AQS","280330002","2","6.2","ug/m3 LC","26","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/06/2016","AQS","280330002","2","6.3","ug/m3 LC","26","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/12/2016","AQS","280330002","2","11.2","ug/m3 LC","47","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/18/2016","AQS","280330002","2","7.7","ug/m3 LC","32","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"02/24/2016","AQS","280330002","2","5.4","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/01/2016","AQS","280330002","2","5.4","ug/m3 LC","23","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/07/2016","AQS","280330002","2","12.9","ug/m3 LC","53","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/19/2016","AQS","280330002","2","6.2","ug/m3 LC","26","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/25/2016","AQS","280330002","2","5.9","ug/m3 LC","25","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"03/31/2016","AQS","280330002","2","6.8","ug/m3 LC","28","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/06/2016","AQS","280330002","2","7","ug/m3 LC","29","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/12/2016","AQS","280330002","2","4.5","ug/m3 LC","19","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/18/2016","AQS","280330002","2","9.3","ug/m3 LC","39","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"04/30/2016","AQS","280330002","2","6.2","ug/m3 LC","26","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/06/2016","AQS","280330002","2","7.2","ug/m3 LC","30","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/12/2016","AQS","280330002","2","8.1","ug/m3 LC","34","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/18/2016","AQS","280330002","2","6.6","ug/m3 LC","28","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"05/30/2016","AQS","280330002","2","9","ug/m3 LC","38","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/05/2016","AQS","280330002","2","5","ug/m3 LC","21","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/11/2016","AQS","280330002","2","14","ug/m3 LC","55","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/17/2016","AQS","280330002","2","15.3","ug/m3 LC","58","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
"06/23/2016","AQS","280330002","2","8.9","ug/m3 LC","37","Hernando","1","100.0000","88101","PM2.5 - Local Conditions","32820","Memphis, TN-MS-AR","28","Mississippi","033","DeSoto","34.82166","-89.98783"
